ERROR: logging before flag.Parse: E0327 12:40:52.220243       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:41:02.224305       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42023a750} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42023a930} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42023a750} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42023a930} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:41:02.225142       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:41:12.228467       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42034ecc0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42034f2f0} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42034ecc0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42034f2f0} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:41:12.229278       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:41:22.232533       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[memory:{i:{value:0 scale:0} d:{Dec:0xc42023a870} s: Format:BinarySI} cpu:{i:{value:0 scale:0} d:{Dec:0xc42023a6c0} s: Format:DecimalSI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42023a6c0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42023a870} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:41:22.233214       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:41:32.236596       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202dfbc0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202dfd70} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202dfbc0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202dfd70} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:41:32.237385       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:41:42.240913       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202df410} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202df620} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202df410} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202df620} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:41:42.241671       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:41:52.244676       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202df0b0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202df290} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202df0b0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202df290} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:41:52.245393       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:42:02.250110       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc420265710} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202658c0} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc420265710} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202658c0} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:42:02.251022       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:42:12.254528       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[memory:{i:{value:0 scale:0} d:{Dec:0xc42034e5d0} s: Format:BinarySI} cpu:{i:{value:0 scale:0} d:{Dec:0xc42034e3c0} s: Format:DecimalSI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42034e3c0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42034e5d0} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:42:12.255358       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:42:22.258129       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202a6780} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202a6a20} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202a6780} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202a6a20} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:42:22.258942       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:42:32.262629       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc420483320} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202de060} s: Format:BinarySI}] Requests:map[memory:{i:{value:0 scale:0} d:{Dec:0xc4202de060} s: Format:BinarySI} cpu:{i:{value:0 scale:0} d:{Dec:0xc420483320} s: Format:DecimalSI}]}
ERROR: logging before flag.Parse: E0327 12:42:32.263442       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:42:42.266732       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202deed0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202df1a0} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202deed0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202df1a0} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:42:42.267496       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:42:52.270476       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42034e750} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42034edb0} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42034e750} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42034edb0} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:42:52.271241       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:43:02.275105       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42023bdd0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42023bf80} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42023bdd0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42023bf80} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:43:02.276609       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:43:12.282964       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[memory:{i:{value:0 scale:0} d:{Dec:0xc420319aa0} s: Format:BinarySI} cpu:{i:{value:0 scale:0} d:{Dec:0xc420319530} s: Format:DecimalSI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc420319530} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc420319aa0} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:43:12.283702       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:43:22.287154       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202a7080} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202a7320} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202a7080} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202a7320} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:43:22.288018       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:43:32.291566       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc420318a50} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc420318ed0} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc420318a50} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc420318ed0} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:43:32.292283       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:43:42.295727       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202a7860} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202a7a10} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202a7860} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202a7a10} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:43:42.296501       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:43:52.300047       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI} cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[memory:{i:{value:0 scale:0} d:{Dec:0xc4202a7650} s: Format:BinarySI} cpu:{i:{value:0 scale:0} d:{Dec:0xc4202a7470} s: Format:DecimalSI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202a7470} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202a7650} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:43:52.300927       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:44:02.304835       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI} cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI}] Requests:map[memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI} cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202a7e90} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202de090} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202a7e90} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202de090} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:44:02.305668       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:44:12.309410       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4203199b0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc420264000} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4203199b0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc420264000} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:44:12.310194       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:44:22.313545       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc420319890} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc420319a70} s: Format:BinarySI}] Requests:map[memory:{i:{value:0 scale:0} d:{Dec:0xc420319a70} s: Format:BinarySI} cpu:{i:{value:0 scale:0} d:{Dec:0xc420319890} s: Format:DecimalSI}]}
ERROR: logging before flag.Parse: E0327 12:44:22.314288       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:44:32.317402       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42023bce0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42023be90} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42023bce0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42023be90} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:44:32.319119       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:44:42.323098       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc420318720} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4203189f0} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc420318720} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4203189f0} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:44:42.323832       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:44:52.326867       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42023a6f0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42023a8a0} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42023a6f0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42023a8a0} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:44:52.327598       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:45:02.331117       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42023a7b0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42023a990} s: Format:BinarySI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc42023a7b0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42023a990} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:45:02.331922       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:45:12.335703       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI} cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI}]} Expected: {Limits:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc4202a6570} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc4202a6870} s: Format:BinarySI}] Requests:map[memory:{i:{value:0 scale:0} d:{Dec:0xc4202a6870} s: Format:BinarySI} cpu:{i:{value:0 scale:0} d:{Dec:0xc4202a6570} s: Format:DecimalSI}]}
ERROR: logging before flag.Parse: E0327 12:45:12.336520       1 nanny_lib.go:110] the server could not find the requested resource
ERROR: logging before flag.Parse: I0327 12:45:22.340082       1 nanny_lib.go:108] Resources are not within the expected limits, updating the deployment. Actual: {Limits:map[cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI} memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI}] Requests:map[memory:{i:{value:128974848 scale:0} d:{Dec:<nil>} s:123Mi Format:BinarySI} cpu:{i:{value:51 scale:-3} d:{Dec:<nil>} s:51m Format:DecimalSI}]} Expected: {Limits:map[memory:{i:{value:0 scale:0} d:{Dec:0xc42023a180} s: Format:BinarySI} cpu:{i:{value:0 scale:0} d:{Dec:0xc420319fb0} s: Format:DecimalSI}] Requests:map[cpu:{i:{value:0 scale:0} d:{Dec:0xc420319fb0} s: Format:DecimalSI} memory:{i:{value:0 scale:0} d:{Dec:0xc42023a180} s: Format:BinarySI}]}
ERROR: logging before flag.Parse: E0327 12:45:22.340770       1 nanny_lib.go:110] the server could not find the requested resource
